fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-142720.jpg,0.4220466911792755,0.5782627463340759,0.5804247260093689,0.46594947576522827,0.5587915182113647,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-143744.jpg,0.5243316292762756,0.5848515629768372,0.5625648498535156,0.4926419258117676,0.5732259750366211,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-144768.jpg,0.5241788029670715,0.5181585550308228,0.5127744078636169,0.509687066078186,0.5761814117431641,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-145792.jpg,0.5165988802909851,0.4751680791378021,0.502592921257019,0.5007044672966003,0.5663383603096008,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-146816.jpg,0.4962087571620941,0.5046714544296265,0.5648718476295471,0.5190047025680542,0.587584912776947,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-147840.jpg,0.5344221591949463,0.4955492317676544,0.5617387890815735,0.4912610650062561,0.5986732840538025,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-148864.jpg,0.5754770636558533,0.5270357131958008,0.5349116921424866,0.506866991519928,0.5288386940956116,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-149888.jpg,0.5224529504776001,0.49281468987464905,0.5696237683296204,0.4707322120666504,0.5648930072784424,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-150912.jpg,0.5359503626823425,0.5525134801864624,0.5734248757362366,0.5412520170211792,0.6122483611106873,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-151936.jpg,0.5413605570793152,0.4913250803947449,0.548459529876709,0.5392370223999023,0.5540795922279358,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-152960.jpg,0.5065479874610901,0.4777867794036865,0.4928194582462311,0.5447395443916321,0.6059284806251526,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-153984.jpg,0.608693540096283,0.5967424511909485,0.4768833518028259,0.5700284838676453,0.5658336281776428,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-155008.jpg,0.5744590759277344,0.5021073818206787,0.5434167385101318,0.5155372023582458,0.5097348093986511,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-156032.jpg,0.4933995306491852,0.5495080947875977,0.5829266905784607,0.49868106842041016,0.5762520432472229,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-157056.jpg,0.5297717452049255,0.5929864645004272,0.5259354710578918,0.4857046604156494,0.5709030032157898,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-158080.jpg,0.5865967273712158,0.5257156491279602,0.49639636278152466,0.48206228017807007,0.5749204754829407,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-159104.jpg,0.5265234708786011,0.5397226214408875,0.4554802179336548,0.4735710024833679,0.5409846901893616,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-160128.jpg,0.5746651887893677,0.4725940227508545,0.5545800924301147,0.48062416911125183,0.589557945728302,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-161152.jpg,0.5590592622756958,0.4931313991546631,0.5244014263153076,0.4908212721347809,0.5880894064903259,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-162176.jpg,0.5124194622039795,0.56413733959198,0.5928922295570374,0.4956689774990082,0.5566985607147217,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-163200.jpg,0.5501734614372253,0.5242046117782593,0.6106579303741455,0.5166231989860535,0.5171152353286743,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-164224.jpg,0.5116157531738281,0.557795524597168,0.49807846546173096,0.5627936124801636,0.44111916422843933,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-165248.jpg,0.5175479650497437,0.4897661507129669,0.5245844125747681,0.4941730499267578,0.5632509589195251,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-166272.jpg,0.5701301693916321,0.5764722228050232,0.5484370589256287,0.5810653567314148,0.5259212851524353,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-167296.jpg,0.5887188911437988,0.47835981845855713,0.44020354747772217,0.49206092953681946,0.5313485860824585,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-170368.jpg,0.552091658115387,0.5030430555343628,0.4957113564014435,0.4377720355987549,0.5932535529136658,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-171392.jpg,0.5637661218643188,0.5034066438674927,0.5545001029968262,0.48946210741996765,0.5643051266670227,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-172416.jpg,0.6318350434303284,0.5057443380355835,0.5590911507606506,0.458598256111145,0.567747175693512,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-173440.jpg,0.5868983268737793,0.47005629539489746,0.5205269455909729,0.5243542790412903,0.5715941190719604,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-174464.jpg,0.5537800192832947,0.48610585927963257,0.5149852633476257,0.48131710290908813,0.6073488593101501,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-175488.jpg,0.5780739784240723,0.5093106627464294,0.5751314759254456,0.4938453435897827,0.6195510029792786,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-176512.jpg,0.5338060259819031,0.5098794102668762,0.5696112513542175,0.5259097814559937,0.5897658467292786,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-181632.jpg,0.5609002709388733,0.5166289806365967,0.57567298412323,0.4742790460586548,0.5682625770568848,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-182656.jpg,0.4881747364997864,0.5258380770683289,0.5903478860855103,0.5262887477874756,0.5640657544136047,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-183680.jpg,0.5354917645454407,0.5408883094787598,0.5681597590446472,0.498524934053421,0.6207059621810913,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-184704.jpg,0.5237009525299072,0.45495492219924927,0.5239764451980591,0.44049859046936035,0.5297677516937256,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-187776.jpg,0.49705976247787476,0.530385434627533,0.5613449811935425,0.46041879057884216,0.5452952980995178,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-188800.jpg,0.5025603175163269,0.5385763645172119,0.5254075527191162,0.43668660521507263,0.6024916172027588,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-189824.jpg,0.47551146149635315,0.5161342024803162,0.520930290222168,0.43893808126449585,0.6016048192977905,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-190848.jpg,0.439342200756073,0.5385842323303223,0.6312055587768555,0.45111843943595886,0.567287802696228,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-191872.jpg,0.5235280394554138,0.5044574737548828,0.5823593735694885,0.45133814215660095,0.5632248520851135,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-192896.jpg,0.4805643856525421,0.5382863283157349,0.5427680015563965,0.48350369930267334,0.6084089875221252,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-193920.jpg,0.5055150389671326,0.5179744958877563,0.5738930106163025,0.4994896948337555,0.5976251363754272,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-194944.jpg,0.46433737874031067,0.5463409423828125,0.5747196674346924,0.47897469997406006,0.5902352929115295,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-195968.jpg,0.46629154682159424,0.48486804962158203,0.5810138583183289,0.4758458137512207,0.5800304412841797,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-196992.jpg,0.4676802456378937,0.5033175945281982,0.5595517158508301,0.47460177540779114,0.630719006061554,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-198016.jpg,0.56498783826828,0.4874110519886017,0.5309314131736755,0.5104602575302124,0.5445250868797302,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-199040.jpg,0.5635991096496582,0.4967365562915802,0.5735452175140381,0.4885747730731964,0.5917754173278809,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-200064.jpg,0.5592452883720398,0.5067824125289917,0.5393189787864685,0.447479784488678,0.562934935092926,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-201088.jpg,0.49767372012138367,0.5350666046142578,0.5527833104133606,0.5110668540000916,0.6388220191001892,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-202112.jpg,0.5436376929283142,0.4932877719402313,0.5461665987968445,0.49911612272262573,0.5881242752075195,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-203136.jpg,0.5715735554695129,0.4769296646118164,0.5138380527496338,0.5025777220726013,0.5361652374267578,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-204160.jpg,0.5708032846450806,0.46521931886672974,0.5258537530899048,0.5534525513648987,0.5538681745529175,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-207232.jpg,0.53176349401474,0.5341823697090149,0.5591503381729126,0.4691920578479767,0.6120917797088623,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-208256.jpg,0.580264687538147,0.4588603973388672,0.4852047562599182,0.4344329237937927,0.5636751055717468,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-209280.jpg,0.5202010273933411,0.5222058296203613,0.5224652290344238,0.5009443163871765,0.5518320202827454,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-210304.jpg,0.5759472250938416,0.4892156422138214,0.585518479347229,0.5044313669204712,0.5814200043678284,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-211328.jpg,0.5331695675849915,0.5396456122398376,0.568331241607666,0.5028156638145447,0.5805069208145142,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-212352.jpg,0.4440346658229828,0.5200160145759583,0.5048242807388306,0.5133402943611145,0.5852197408676147,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-78208.jpg,0.524647057056427,0.48998522758483887,0.5161330699920654,0.4876120388507843,0.5822448134422302,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-79232.jpg,0.5394454598426819,0.4930727481842041,0.5259988307952881,0.4209945797920227,0.570637047290802,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-80256.jpg,0.563321590423584,0.5145741701126099,0.49687033891677856,0.4731934070587158,0.6390687227249146,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-84352.jpg,0.5929718017578125,0.5083575248718262,0.5331824421882629,0.4998164772987366,0.6632938385009766,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-85376.jpg,0.594109833240509,0.5089336633682251,0.5055910348892212,0.4954869747161865,0.6318207383155823,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-86400.jpg,0.5771623253822327,0.5348523259162903,0.5170601606369019,0.50750333070755,0.6031437516212463,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-87424.jpg,0.5736160278320312,0.4692681133747101,0.5590526461601257,0.49059560894966125,0.6010923385620117,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-88448.jpg,0.5740575194358826,0.5189278721809387,0.5980918407440186,0.47675323486328125,0.5964065790176392,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-89472.jpg,0.48897674679756165,0.5028176307678223,0.5944435596466064,0.5098844170570374,0.6100696921348572,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-90496.jpg,0.45710060000419617,0.5258601307868958,0.5437884330749512,0.4913116693496704,0.556480884552002,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-91520.jpg,0.5960877537727356,0.5333805680274963,0.5111852288246155,0.5071520805358887,0.575070321559906,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-92544.jpg,0.5772390365600586,0.5913291573524475,0.5607855916023254,0.5048849582672119,0.5831320881843567,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-93568.jpg,0.5643165111541748,0.5424750447273254,0.4828072190284729,0.5366179943084717,0.5583879947662354,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-94592.jpg,0.5712063908576965,0.6034607887268066,0.5446938872337341,0.544343113899231,0.5262585282325745,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-95616.jpg,0.6052034497261047,0.5089753270149231,0.526308000087738,0.5342172384262085,0.5098192095756531,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-96640.jpg,0.5440160632133484,0.5401548743247986,0.4979524612426758,0.4980517029762268,0.5220268368721008,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-97664.jpg,0.5506974458694458,0.4812360405921936,0.49932417273521423,0.5550227761268616,0.5472279787063599,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-98688.jpg,0.5561426877975464,0.5039167404174805,0.5215563774108887,0.5519139766693115,0.48256057500839233,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37184-99712.jpg,0.582176685333252,0.5186870098114014,0.5634317398071289,0.5137077569961548,0.5980398654937744,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-228736.jpg,0.587647020816803,0.5890278220176697,0.6097939014434814,0.48519033193588257,0.554663360118866,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-229760.jpg,0.596197783946991,0.6169571876525879,0.6819076538085938,0.4893556833267212,0.5055797696113586,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-230784.jpg,0.5129923224449158,0.5001423954963684,0.5390686392784119,0.4627136290073395,0.5587933659553528,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-231808.jpg,0.49559885263442993,0.5591238141059875,0.5905123949050903,0.42774498462677,0.5725287199020386,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-232832.jpg,0.5681132674217224,0.4889470934867859,0.5245713591575623,0.4718385338783264,0.5438694357872009,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-233856.jpg,0.6056461930274963,0.6034303903579712,0.578734815120697,0.46071305871009827,0.5579488277435303,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-234880.jpg,0.5485588312149048,0.5586563348770142,0.5835992097854614,0.4780803918838501,0.5671558380126953,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-235904.jpg,0.5350253582000732,0.4677847623825073,0.5962785482406616,0.4969976544380188,0.584649384021759,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-236928.jpg,0.5576879382133484,0.5027642846107483,0.5735620856285095,0.45188039541244507,0.5832133889198303,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-237952.jpg,0.6007967591285706,0.4506160616874695,0.5457624197006226,0.5158708095550537,0.5378710627555847,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-238976.jpg,0.5428985357284546,0.48266687989234924,0.5636102557182312,0.4896051585674286,0.5377189517021179,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_37504-240000.jpg,0.5939148664474487,0.6402114033699036,0.575534999370575,0.5063210129737854,0.5557594299316406,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-100736.jpg,0.5552266836166382,0.48564285039901733,0.5184340476989746,0.49885934591293335,0.509947657585144,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-101760.jpg,0.5531837344169617,0.4756528437137604,0.5427471995353699,0.5651442408561707,0.5801501274108887,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-102784.jpg,0.5526445508003235,0.514532744884491,0.45756444334983826,0.5269597768783569,0.5874478816986084,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-103808.jpg,0.509357750415802,0.5526232719421387,0.5968267917633057,0.5697855353355408,0.5579484105110168,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-104832.jpg,0.5571183562278748,0.46623313426971436,0.5238327980041504,0.4719882309436798,0.56940096616745,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-105856.jpg,0.5642936825752258,0.5352067947387695,0.5365137457847595,0.5573412179946899,0.5213164687156677,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-106880.jpg,0.5787692070007324,0.4963414669036865,0.4772200584411621,0.5933698415756226,0.5502440929412842,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-107904.jpg,0.5447128415107727,0.47136807441711426,0.5468763709068298,0.5590046644210815,0.5481375455856323,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-108928.jpg,0.5608663558959961,0.5258584022521973,0.5407612323760986,0.5678166747093201,0.5622484683990479,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-109952.jpg,0.5782912969589233,0.5501123070716858,0.6093119978904724,0.594646692276001,0.587028443813324,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-110976.jpg,0.5282683968544006,0.5113404393196106,0.5691156983375549,0.5230094790458679,0.5191820859909058,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-112000.jpg,0.5632793307304382,0.49730876088142395,0.6104027032852173,0.5440078973770142,0.5440782904624939,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-113024.jpg,0.571634829044342,0.512580156326294,0.46675100922584534,0.5413610339164734,0.45458680391311646,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-114048.jpg,0.5239407420158386,0.5403229594230652,0.5077406764030457,0.5550717711448669,0.49527937173843384,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-115072.jpg,0.5285621881484985,0.5161538124084473,0.5552954077720642,0.5871705412864685,0.5174815058708191,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-116096.jpg,0.5445253849029541,0.5267572999000549,0.5124542713165283,0.5610382556915283,0.562109112739563,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-117120.jpg,0.4904612600803375,0.5729371905326843,0.4539920389652252,0.551785409450531,0.48126494884490967,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-118144.jpg,0.5554897785186768,0.5584595203399658,0.535191535949707,0.5566726326942444,0.5133808255195618,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-119168.jpg,0.4962520897388458,0.5152326822280884,0.5174314379692078,0.5262349843978882,0.533423900604248,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-120192.jpg,0.48690688610076904,0.5086550116539001,0.5140703916549683,0.5545029640197754,0.4847792983055115,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-121216.jpg,0.5168044567108154,0.48025795817375183,0.5435228943824768,0.5640934109687805,0.5238547921180725,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-122240.jpg,0.5092204213142395,0.5235537886619568,0.48380574584007263,0.5252463817596436,0.47460877895355225,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-123264.jpg,0.5819903016090393,0.518319308757782,0.4832649230957031,0.538121223449707,0.49848446249961853,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-124288.jpg,0.5538545846939087,0.49387550354003906,0.5304199457168579,0.5374643206596375,0.4923197031021118,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-125312.jpg,0.5617150664329529,0.5269755125045776,0.4882883131504059,0.4715324938297272,0.5185228586196899,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-126336.jpg,0.5366299748420715,0.4984533488750458,0.4719061851501465,0.5725945830345154,0.575317919254303,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-127360.jpg,0.535108208656311,0.535250186920166,0.48292648792266846,0.5326570868492126,0.529669463634491,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-128384.jpg,0.4874902367591858,0.45642054080963135,0.5171337723731995,0.5286888480186462,0.48793965578079224,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-129408.jpg,0.4834628999233246,0.49713292717933655,0.5075329542160034,0.5379807949066162,0.5137518048286438,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-130432.jpg,0.546301007270813,0.5130876898765564,0.45489805936813354,0.5030725598335266,0.5882098078727722,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-131456.jpg,0.5261691212654114,0.5747889876365662,0.5454097390174866,0.5621927976608276,0.5267015695571899,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-132480.jpg,0.5438925623893738,0.5106505155563354,0.49573495984077454,0.5255818367004395,0.5373813509941101,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-133504.jpg,0.5146512389183044,0.5198663473129272,0.46464020013809204,0.49109700322151184,0.577142596244812,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-134528.jpg,0.5471271872520447,0.4635561406612396,0.6010704636573792,0.5350478291511536,0.5203829407691956,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-135552.jpg,0.552142858505249,0.5063444375991821,0.5945645570755005,0.5623558163642883,0.586847186088562,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-136576.jpg,0.5294109582901001,0.4649483859539032,0.5964762568473816,0.5210276246070862,0.5902023315429688,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-137600.jpg,0.55388343334198,0.5359511971473694,0.5279150605201721,0.5803768634796143,0.5698257684707642,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-138624.jpg,0.5101370811462402,0.4946594536304474,0.562832772731781,0.5851486325263977,0.6137875318527222,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-139648.jpg,0.5704573392868042,0.467519611120224,0.4844675362110138,0.5364161729812622,0.5370622873306274,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-140672.jpg,0.5557662844657898,0.4834105968475342,0.5084637403488159,0.5198917388916016,0.6338818073272705,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-141696.jpg,0.5414799451828003,0.5004424452781677,0.5682335495948792,0.492431104183197,0.5501190423965454,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-142720.jpg,0.5359271168708801,0.5594117045402527,0.5568168759346008,0.4841364622116089,0.6008061170578003,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-143744.jpg,0.6062095761299133,0.46700218319892883,0.5666390657424927,0.47657668590545654,0.566408097743988,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-144768.jpg,0.5339555740356445,0.5060534477233887,0.5057295560836792,0.5169985294342041,0.5242205858230591,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-145792.jpg,0.5227829217910767,0.5271937847137451,0.5523961782455444,0.5088526606559753,0.5479707717895508,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-146816.jpg,0.47352540493011475,0.5332279205322266,0.5612281560897827,0.49361783266067505,0.593289315700531,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-147840.jpg,0.5079861879348755,0.49910542368888855,0.5648300647735596,0.5123653411865234,0.5900426506996155,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-148864.jpg,0.5484635233879089,0.48171836137771606,0.5226654410362244,0.4855358302593231,0.587761402130127,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-149888.jpg,0.5562885403633118,0.5492929816246033,0.5922661423683167,0.5187727808952332,0.49559831619262695,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-150912.jpg,0.5511085987091064,0.5330907702445984,0.5613860487937927,0.502813458442688,0.5997613072395325,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-151936.jpg,0.5704912543296814,0.4968411922454834,0.5155503749847412,0.5049935579299927,0.5825087428092957,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-152960.jpg,0.5369128584861755,0.5465006828308105,0.48797619342803955,0.5221879482269287,0.5408795475959778,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-153984.jpg,0.539771318435669,0.5566112995147705,0.5148117542266846,0.557375967502594,0.5610347986221313,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-155008.jpg,0.48775336146354675,0.5580285787582397,0.5532662868499756,0.5158869624137878,0.6296853423118591,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-156032.jpg,0.5837615728378296,0.5006176233291626,0.5233314037322998,0.5238341689109802,0.601640522480011,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-157056.jpg,0.4744414687156677,0.5001406669616699,0.5561822056770325,0.5407280921936035,0.5226547718048096,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-158080.jpg,0.5066877603530884,0.4611874520778656,0.5149554014205933,0.5674207210540771,0.5286101698875427,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-159104.jpg,0.5777711272239685,0.5239708423614502,0.5433171987533569,0.5468591451644897,0.5499882102012634,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-160128.jpg,0.6119439601898193,0.513752818107605,0.5545631051063538,0.4948538541793823,0.5808524489402771,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-161152.jpg,0.5612974762916565,0.5001710653305054,0.5964114665985107,0.4650951325893402,0.5650951266288757,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-162176.jpg,0.5470303893089294,0.5465981364250183,0.5175756812095642,0.49564558267593384,0.5477250218391418,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-163200.jpg,0.5861318111419678,0.5687732696533203,0.5329157114028931,0.5345511436462402,0.5311816334724426,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-164224.jpg,0.5258290767669678,0.4845316410064697,0.49102121591567993,0.5430179238319397,0.5065802931785583,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-165248.jpg,0.5468400716781616,0.49086305499076843,0.5063807368278503,0.510730504989624,0.48394834995269775,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_38208-166272.jpg,0.6116352677345276,0.46533408761024475,0.5402527451515198,0.4988054931163788,0.5603264570236206,0,1
